day
"70,0.0,70,0.0,70,0.0,70,0.0,70,0.0,70,0.0,70,420.0,70,0.0,70,0.0,70,0.0,70,108.0,70,0.0,70,0.0,70,0.0,70,0.0,70,0.0"
"71,0.0,71,264.0,71,0.0,71,0.0,71,0.0,71,0.0,71,150.0,71,0.0,71,0.0,71,6.0,71,108.0,71,0.0,71,0.0,71,0.0,71,0.0,71,0.0"
"72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0,72,384.0,72,144.0,72,0.0,72,0.0,72,0.0,72,0.0,72,0.0"
"73,0.0,73,0.0,73,0.0,73,0.0,73,0.0,73,0.0,73,0.0,73,0.0,73,0.0,73,24.0,73,504.00000000000006,73,0.0,73,0.0,73,0.0,73,0.0,73,108.0"
"74,0.0,74,0.0,74,0.0,74,0.0,74,384.00000000000006,74,0.0,74,0.0,74,0.0,74,0.0,74,0.0,74,162.0,74,0.0,74,0.0,74,0.0,74,0.0,74,0.0"
"75,0.0,75,393.0,75,0.0,75,0.0,75,0.0,75,0.0,75,0.0,75,0.0,75,0.0,75,0.0,75,135.0,75,0.0,75,0.0,75,0.0,75,0.0,75,21.0"
"76,0.0,76,0.0,76,0.0,76,0.0,76,0.0,76,0.0,76,297.0,76,0.0,76,0.0,76,0.0,76,144.0,76,0.0,76,0.0,76,0.0,76,87.0,76,21.0"
"77,0.0,77,0.0,77,0.0,77,0.0,77,432.0,77,0.0,77,0.0,77,0.0,77,0.0,77,0.0,77,96.0,77,0.0,77,0.0,77,0.0,77,0.0,77,0.0"
"78,0.0,78,0.0,78,0.0,78,402.0,78,0.0,78,0.0,78,0.0,78,0.0,78,0.0,78,0.0,78,126.0,78,0.0,78,0.0,78,0.0,78,0.0,78,0.0"
"79,0.0,79,0.0,79,0.0,79,0.0,79,0.0,79,0.0,79,0.0,79,0.0,79,387.0,79,0.0,79,141.0,79,0.0,79,0.0,79,0.0,79,0.0,79,0.0"
"80,0.0,80,0.0,80,0.0,80,0.0,80,0.0,80,0.0,80,384.0,80,0.0,80,0.0,80,0.0,80,144.0,80,0.0,80,0.0,80,0.0,80,0.0,80,0.0"
"81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,0.0,81,132.0,81,138.0,81,0.0"
"82,0.0,82,0.0,82,0.0,82,0.0,82,0.0,82,0.0,82,0.0,82,0.0,82,595.5,82,0.0,82,150.0,82,0.0,82,0.0,82,0.0,82,0.0,82,0.0"
"83,0.0,83,0.0,83,0.0,83,0.0,83,0.0,83,0.0,83,0.0,83,0.0,83,0.0,83,384.0,83,144.0,83,0.0,83,0.0,83,0.0,83,0.0,83,0.0"
"84,0.0,84,0.0,84,0.0,84,0.0,84,444.0,84,0.0,84,0.0,84,0.0,84,0.0,84,0.0,84,96.0,84,0.0,84,0.0,84,0.0,84,0.0,84,0.0"
"85,0.0,85,0.0,85,0.0,85,0.0,85,0.0,85,0.0,85,432.0,85,0.0,85,0.0,85,0.0,85,96.0,85,0.0,85,0.0,85,0.0,85,0.0,85,0.0"
"86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,0.0,86,528.0,86,0.0,86,0.0,86,0.0"
"87,0.0,87,420.0,87,0.0,87,0.0,87,0.0,87,0.0,87,0.0,87,0.0,87,0.0,87,0.0,87,108.0,87,0.0,87,0.0,87,0.0,87,0.0,87,0.0"
"88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0,88,73.5,88,0.0,88,0.0,88,0.0,88,0.0,88,0.0"
"89,150.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0,89,378.0,89,0.0,89,0.0,89,0.0,89,0.0,89,0.0"
"90,0.0,90,31.5,90,0.0,90,31.5,90,0.0,90,7.5,90,21.0,90,51.0,90,0.0,90,0.0,90,78.0,90,0.0,90,0.0,90,0.0,90,0.0,90,63.0"
"91,0.0,91,0.0,91,0.0,91,0.0,91,0.0,91,0.0,91,18.0,91,0.0,91,0.0,91,186.0,91,323.99999999999994,91,0.0,91,0.0,91,0.0,91,0.0,91,102.0"
"92,0.0,92,13.5,92,0.0,92,0.0,92,60.0,92,3.0,92,105.0,92,0.0,92,0.0,92,0.0,92,346.5,92,0.0,92,0.0,92,0.0,92,0.0,92,79.5"
"93,0.0,93,0.0,93,0.0,93,0.0,93,0.0,93,0.0,93,0.0,93,0.0,93,381.0,93,0.0,93,147.0,93,0.0,93,0.0,93,0.0,93,0.0,93,24.0"
"94,0.0,94,435.0,94,0.0,94,0.0,94,0.0,94,0.0,94,0.0,94,0.0,94,0.0,94,0.0,94,96.0,94,0.0,94,0.0,94,0.0,94,0.0,94,0.0"
"95,0.0,95,0.0,95,0.0,95,0.0,95,0.0,95,0.0,95,0.0,95,0.0,95,324.0,95,0.0,95,72.0,95,0.0,95,0.0,95,0.0,95,0.0,95,0.0"
"96,0.0,96,0.0,96,0.0,96,0.0,96,0.0,96,0.0,96,408.0,96,0.0,96,0.0,96,0.0,96,120.0,96,0.0,96,0.0,96,0.0,96,0.0,96,0.0"
"97,0.0,97,0.0,97,0.0,97,6.0,97,0.0,97,0.0,97,0.0,97,0.0,97,0.0,97,420.0,97,102.0,97,0.0,97,0.0,97,0.0,97,0.0,97,0.0"
"98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,0.0,98,400.5,98,0.0,98,0.0"
"99,432.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0,99,96.0,99,0.0,99,0.0,99,0.0,99,0.0,99,0.0"
"100,384.0,100,72.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,72.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0"
"101,0.0,101,432.0,101,0.0,101,0.0,101,0.0,101,0.0,101,0.0,101,0.0,101,0.0,101,0.0,101,96.0,101,0.0,101,0.0,101,0.0,101,0.0,101,0.0"
"102,0.0,102,0.0,102,0.0,102,0.0,102,231.0,102,0.0,102,0.0,102,0.0,102,0.0,102,0.0,102,45.0,102,0.0,102,0.0,102,0.0,102,61.5,102,0.0"
"103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,0.0,103,132.0,103,0.0,103,0.0,103,0.0,103,396.0,103,0.0"
"104,0.0,104,24.0,104,0.0,104,0.0,104,0.0,104,0.0,104,240.0,104,0.0,104,0.0,104,0.0,104,264.0,104,0.0,104,0.0,104,0.0,104,0.0,104,0.0"
"105,0.0,105,0.0,105,0.0,105,0.0,105,0.0,105,162.00000000000003,105,162.00000000000003,105,0.0,105,0.0,105,0.0,105,204.0,105,0.0,105,0.0,105,0.0,105,0.0,105,24.0"
"106,102.00000000000001,106,0.0,106,0.0,106,0.0,106,0.0,106,0.0,106,0.0,106,0.0,106,0.0,106,0.0,106,426.0,106,0.0,106,0.0,106,0.0,106,0.0,106,150.0"
"107,0.0,107,0.0,107,0.0,107,0.0,107,0.0,107,0.0,107,0.0,107,0.0,107,226.5,107,193.5,107,108.0,107,0.0,107,0.0,107,0.0,107,0.0,107,0.0"
"108,0.0,108,0.0,108,0.0,108,282.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0,108,0.0"
"109,0.0,109,0.0,109,0.0,109,0.0,109,21.0,109,24.0,109,0.0,109,0.0,109,0.0,109,12.0,109,449.99999999999994,109,0.0,109,0.0,109,0.0,109,21.0,109,234.0"
"110,0.0,110,0.0,110,0.0,110,306.0,110,0.0,110,0.0,110,0.0,110,0.0,110,0.0,110,0.0,110,90.0,110,0.0,110,0.0,110,0.0,110,0.0,110,0.0"
"111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,0.0,111,480.0,111,0.0"
"112,0.0,112,0.0,112,0.0,112,265.5,112,0.0,112,0.0,112,0.0,112,0.0,112,0.0,112,0.0,112,267.0,112,0.0,112,0.0,112,0.0,112,0.0,112,126.0"
"113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,0.0,113,69.0,113,0.0,113,0.0,113,0.0,113,459.0,113,0.0"
"114,0.0,114,0.0,114,0.0,114,0.0,114,399.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0"
"115,0.0,115,0.0,115,0.0,115,0.0,115,0.0,115,0.0,115,432.0,115,0.0,115,0.0,115,0.0,115,96.0,115,0.0,115,0.0,115,0.0,115,0.0,115,0.0"
"116,0.0,116,0.0,116,0.0,116,0.0,116,0.0,116,0.0,116,3.0,116,0.0,116,315.0,116,84.0,116,126.0,116,0.0,116,0.0,116,0.0,116,0.0,116,0.0"
"117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,0.0,117,96.0,117,0.0,117,0.0,117,0.0,117,432.0,117,0.0"
"118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0,118,102.0,118,235.50000000000003,118,0.0,118,0.0,118,0.0,118,0.0,118,0.0"
"119,0.0,119,54.0,119,0.0,119,0.0,119,168.0,119,30.0,119,60.0,119,0.0,119,0.0,119,0.0,119,216.0,119,0.0,119,0.0,119,0.0,119,0.0,119,60.0"
"120,0.0,120,441.0,120,0.0,120,0.0,120,0.0,120,0.0,120,0.0,120,0.0,120,0.0,120,0.0,120,87.0,120,0.0,120,0.0,120,0.0,120,0.0,120,0.0"
"121,0.0,121,18.0,121,0.0,121,0.0,121,0.0,121,0.0,121,393.0,121,0.0,121,0.0,121,0.0,121,117.0,121,0.0,121,0.0,121,0.0,121,0.0,121,0.0"
"122,0.0,122,0.0,122,0.0,122,0.0,122,0.0,122,0.0,122,328.5,122,0.0,122,0.0,122,24.0,122,189.0,122,0.0,122,0.0,122,0.0,122,0.0,122,0.0"
"123,0.0,123,0.0,123,0.0,123,0.0,123,0.0,123,0.0,123,0.0,123,0.0,123,0.0,123,372.0,123,156.0,123,0.0,123,0.0,123,0.0,123,0.0,123,0.0"
"124,0.0,124,0.0,124,0.0,124,363.0,124,0.0,124,0.0,124,0.0,124,0.0,124,0.0,124,0.0,124,165.0,124,0.0,124,0.0,124,0.0,124,0.0,124,0.0"
"125,0.0,125,0.0,125,0.0,125,18.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0,125,0.0"
"126,0.0,126,72.0,126,0.0,126,0.0,126,0.0,126,0.0,126,222.0,126,0.0,126,0.0,126,0.0,126,234.0,126,0.0,126,0.0,126,0.0,126,0.0,126,0.0"
"127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0,127,528.0,127,0.0,127,0.0,127,0.0,127,0.0,127,0.0"
"128,0.0,128,0.0,128,0.0,128,0.0,128,0.0,128,0.0,128,432.0,128,0.0,128,0.0,128,0.0,128,96.0,128,0.0,128,0.0,128,0.0,128,0.0,128,0.0"
"129,0.0,129,426.0,129,0.0,129,0.0,129,0.0,129,0.0,129,0.0,129,0.0,129,0.0,129,0.0,129,102.0,129,0.0,129,0.0,129,0.0,129,0.0,129,0.0"
"130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,0.0,130,318.0,130,0.0,130,0.0"
"131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,0.0,131,144.0,131,0.0,131,0.0,131,0.0,131,384.0,131,0.0"
"132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,126.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0,132,0.0"
"133,0.0,133,0.0,133,0.0,133,0.0,133,0.0,133,0.0,133,0.0,133,0.0,133,432.0,133,0.0,133,96.0,133,0.0,133,0.0,133,0.0,133,0.0,133,0.0"
"134,0.0,134,0.0,134,0.0,134,0.0,134,0.0,134,0.0,134,54.0,134,0.0,134,0.0,134,92.99999999999999,134,142.5,134,0.0,134,16.5,134,0.0,134,0.0,134,0.0"
"135,0.0,135,0.0,135,0.0,135,0.0,135,0.0,135,0.0,135,0.0,135,0.0,135,432.0,135,0.0,135,18.0,135,0.0,135,0.0,135,0.0,135,0.0,135,0.0"
"136,0.0,136,0.0,136,0.0,136,0.0,136,0.0,136,0.0,136,390.0,136,0.0,136,0.0,136,0.0,136,138.0,136,0.0,136,0.0,136,0.0,136,0.0,136,0.0"
"137,0.0,137,0.0,137,0.0,137,0.0,137,0.0,137,0.0,137,0.0,137,411.0,137,0.0,137,0.0,137,117.0,137,0.0,137,0.0,137,0.0,137,0.0,137,6.0"
"138,0.0,138,0.0,138,0.0,138,480.0,138,0.0,138,0.0,138,0.0,138,0.0,138,0.0,138,0.0,138,48.0,138,0.0,138,0.0,138,0.0,138,0.0,138,0.0"
"139,0.0,139,0.0,139,0.0,139,0.0,139,0.0,139,0.0,139,0.0,139,180.0,139,0.0,139,0.0,139,348.0,139,0.0,139,0.0,139,0.0,139,0.0,139,0.0"
"140,0.0,140,0.0,140,0.0,140,432.0,140,0.0,140,0.0,140,0.0,140,0.0,140,0.0,140,0.0,140,96.0,140,0.0,140,0.0,140,0.0,140,0.0,140,0.0"
"141,0.0,141,6.0,141,0.0,141,0.0,141,0.0,141,0.0,141,0.0,141,0.0,141,0.0,141,0.0,141,522.0,141,0.0,141,0.0,141,0.0,141,0.0,141,0.0"
